Name,Website,Category,Billing Country
All Response Media - London - United Kingdom,http://allresponsemedia.com/,Other,United Kingdom
AllStarHealth.com,http://allstarhealth.com/,Retail,United States
Allstate Corporation,http://allstate.com/,Financial Services,United States
Alltel Corporation,http://alltelwireless.com/,CPG,United States
Allyoucan.it - Italy,http://allyoucan.it/,Retail,Italy
Alpari - United Kingdom,http://alpari.co.uk/,Financial Services,United Kingdom
alpinresorts.com - Switzerland,http://alpinresorts.com/,Travel,Chile
Altex - Romania,http://altex.ro/,Retail,Romania
Amaguiz - France,http://amaguiz.com/,Auto,France
Amazing Registry,http://amazingregistry.com/,Retail,United States
Amazon - United Kingdom,http://amazon.co.uk/,Retail,United Kingdom
Amazon.com Brand,http://amazon.com/,Retail,United States
Amazon - France,http://amazon.fr/,Retail,France
Ambito5 srl - Italy,http://ambito5.com/,Other,Italy
AMC Networks,http://amctv.com/,Other,United States
AMD,http://amd.com/,Retail,United States
Ameren,http://ameren.com/,Other,United States
American Airlines - United Kingdom,http://americanairlines.co.uk/,Travel,United Kingdom
American Apparel,http://americanapparel.net/,Retail,United States
Amex - Spain,http://americanexpress.com/,Financial Services,Spain
American Internet Holdings,http://americaninternetholdings.com/,Financial Services,United States
American Signature Furniture,http://americansignaturefurniture.com/,Retail,United States
AMICHI SPAIN,http://amichi.es/,Retail,Spain
Amigos de las Bodegas,http://amigosdelasbodegas.com/,CPG,Spain
AMNET - Chicago,http://amnet-usa.com/,Travel,United States
Aegis Amnet,http://amnetgroup.com/,Other,United States
AMNET - Ft Worth,http://amnetgroup.com/,Other,United States
Amrix,http://amrix.com/,CPG,
Amtrak,http://amtrak.com/,Travel,United States
Ancestry.ca,http://ancestry.ca/,Other,United States
Ancestry.com Inc.,http://ancestry.com/,Other,United States
Andersen Corporation,http://andersenwindows.com/,Other,United States
Andretti Autosport,http://andrettiautosport.com/,Auto,United States
Angie's List,http://angieslist.com/,Other,United States
Annalect United Kingdom - United Kingdom,http://annalect.com/,Other,United Kingdom
Anne Klein,http://anneklein.com/,Retail,United States
Annies Organic,http://annies.com/,CPG,
Announce Media,http://announcemedia.com/,Other,United States
Ann Taylor Stores Corporation,http://anntaylor.com/,Retail,United States
Ansible,http://ansible.com/,Other,United States
Ansible Mobile - NYC,http://ansiblemobile.com/,Other,United States
Antevenio - Spain,http://antevenio.com/,Other,Spain
Anthropics Technology - United Kingdom,http://anthropics.com/,Other,United Kingdom
anyMOTION GRAPHICS GmbH - Germany,http://anymotion.de/,Other,Germany
Aon Corporation,http://aon.com/,Other,United States
Apec - France,http://apec.fr/,Other,France
APlaceForMom.com,http://aplaceformom.com/,Other,United States
Apollo Interactive,http://apollointeractive.com/,Other,United States
Aposta GmbH - Germany,http://aposta.de/,Retail,Germany
Appia,http://appia.com/,Other,United States
Apple Vacations Inc.,http://applevacations.com/,Travel,United States
NATIONAL AQUARIUM/BLTMR,http://aqua.org/,Other,United States
Aqua Media Direct Inc. - United States,http://aquamediadirect.com/,Other,United States
ARAG - Germany,http://arag.com/,Financial Services,Germany
Arbor Networks,http://arbornetworks.com/,Other,United States
Archives.com,http://archives.com/,Other,United States
Argo,http://argo.net/,Other,
U.S. Army,http://army.mil/,Other,United States
art.com,http://art.com/,Retail,United States
ArtGeist - Germany,http://artgeist.com/,Retail,Germany
Art Institute of Chicago,http://artic.edu/,Retail,United States
Arvato Distribution - Australia,http://arvato.com/,Other,Australia
Ashford University,http://ashford.edu/,Other,United States
Asics - United Kingdom,http://asics.co.uk/,Retail,United Kingdom
Astaro - Germany,http://astaro.com/,Retail,Germany
AstraZeneca Pharmaceuticals LP,http://astrazeneca-us.com/,Other,United States
Asus - Germany,http://asus.com/,Retail,Germany
Atlantis Gold Casino - United Kingdom,http://atlantisgoldcasino.com/en-gb/,Other,United Kingdom
Atlantis WeatherGear,http://atlantisweathergear.com/,Retail,United States
ATRAPALO,http://atrapalo.com/,Travel,Spain
A.T.U. Auto-Teile-Unger Handels GmbH & Co. KG - Germany,http://atu.de/,Auto,Germany
Auchan Telecom - France,http://auchantelecom.fr/,Retail,France
Audible GmbH - Germany,http://audible.de/,Retail,Germany
Audience Science,http://audiencescience.com/,Other,United States
Aurorafashion - Germany,http://aurorafashions.com/,Retail,Germany
T3 - Austin,http://austint3.com/,Other,United States
Austria.info/United Kingdom,http://austria.info/uk/,Travel,United Kingdom
Tourism Austria - United Kingdom,http://austria.info/uk/,Travel,United Kingdom
Austrian Airlines - Italy,http://austrian.com/,Travel,Italy
Autism Speaks,http://autismspeaks.org/,Other,United States
AutoIES - France,http://auto-ies.com/,Auto,France
Autogrill - Italy,http://autogrill.com/,Travel,Italy
AutoGuide.com,http://autoguide.com/,Auto,Canada
AutoTrader.com - United Kingdom,http://autotrader.co.uk/,Auto,United Kingdom
AUVA - Allgemeine Unfallversicherung - Austria,http://auva.at/,Financial Services,Austria
Avant Credit,https://avantcredit.com/,Financial Services,United States
Avanzabues - Spain,http://avanzabus.com/,Travel,Spain
Ava Fx - France,http://avatrade.fr/,Financial Services,France
avency GmbH - Germany,http://avency.de/,Other,Germany
Avera McKennan Hospital,http://avera.org/,Other,United States
AverMedia,http://avermedia.com/,Other,United States
AVG,http://avg.com/,Other,United States
AVG.com - United Kingdom,http://avg.com/us-en/contacts/,Retail,United Kingdom
AVG - Germany,http://avgcard.de/,Retail,Germany
Avira Operations GmbH & Co. KG,http://avira.com/,Other,Germany
Avis Europe - United Kingdom,https://avis.com/car-rental/deals/deals-usca-US_en-022644/deals-usca-US_en-022645/ppc-spain-US_en-036023?ICID=dl_ppc-spain-US_en-036023,Auto,United Kingdom
Avon - United Kingdom,http://avon.uk.com/,Retail,United Kingdom
AXA - Romania,http://axa-asigurari.ro/,Financial Services,Romania
AXA Winterthur,https://axa-winterthur.ch/en/,Financial Services,Switzerland
AXE - Germany,http://axe.de/,CPG,Germany
Axel Springer AG - Germany,https://axelspringer.de/,Other,Germany
Babel agency,http://babelagency.it/,Other,
Baby-Markt GmbH - Germany,http://baby-markt.de/,Retail,Germany
BabyCenter,http://babycenter.com/,Other,United States
Balearia,https://balearia.com/,Travel,Spain
Balise Motor Sales Co.,http://baliseauto.com/,Auto,United States
BANAMEX,http://banamex.com/,Financial Services,Spain
Banco Popular - Spain,http://bancopopular.es/,Financial Services,Spain
BancVue,http://bancvue.com/,Retail,United States
Banfield Animal Hosptials,http://banfield.com/,Other,United States
Bang Olufsen - Germany,http://bang-olufsen.com/,Other,Germany
Bank of America Corporation,http://bankofamerica.com/,Financial Services,United States
Barcelo Hotel - United Kingdom,http://barcelo.com/,Travel,United Kingdom
Barclay's UK,http://barclays.co.uk/,Financial Services,
Barmenia - Germany,http://barmenia.de/,Financial Services,Germany
Barneys New York,http://barneys.com/,Retail,United States
Bartek,http://bartek.com.pl/en/,Retail,Poland
Batanga,http://batanganetwork.com/,Other,United States
Battelle Memorial Institute,http://battelle.org/,Other,United States
Baur Versand - Germany,http://baur.de/,Retail,Germany
Bavaria - Italy,http://bavaria.com/,Travel,Italy
BayWa AG - Germany,http://baywa.de/,Other,Germany
BAZI,http://drinkbazi.com/,CPG,United States
Blue Cross Blue Shield of Illinois,http://bcbsil.com/,Financial Services,United States
BC Finance - France,http://bcfinance.fr/,Financial Services,France
BCM - Germany,http://bcmintl.org/germany/,Other,Germany
BCP,http://bcp.ca/,Financial Services,Canada
BDBL Media SA,http://bdbl-media.fr/,Other,France
be2 - Germany,http://be2.de/,Other,Germany
Beatclash - Italy,http://beatclash.com/,Other,Italy
BEATPORT.COM MUSIC STORE,http://beatport.com/,Retail,United States
Beats Electronics,http://beatsbydre.com/,Other,United States
Beaumont Health Systems,http://beaumont.edu/,Other,United States
BeautyBridge.com,http://beautybridge.com/,Retail,United States
Beautyuser.com,http://beautyuser.com/,Other,
Bebe,http://bebe.com/,Retail,United States
Beckers,http://beckers.com/,Retail,Poland
Beeby Clark Meyler,http://beebyclarkmeyler.com/,Other,United States
Baltimore Honda,http://heritagehondabaltimore.com/,Auto,United States
Belmar Colorado,http://belmarcolorado.com/,Retail,
Belo Corp.,http://belo.com/,Other,United States
Beltone Electronics Corporation,http://beltone.com/,Retail,United States
Ben Bridge Jewelry Store,http://benbridge.com/,Retail,United States
Berge & Meer Touristik GmbH,http://berge-meer.de/,Travel,Germany
Media Leadership Company,http://bernhardglock.com/,Other,
Bertucci's,http://bertuccis.com/,CPG,United States
bet90 Arena - Germany,http://bet90arena.com/,Other,Germany
Betfair - Germany,http://betfair.com/,Other,Germany
Beutlich Pharmaceuticals LP,http://beutlich.com/,Other,United States
Beyond the Rack,http://beyondtherack.com/,Retail,Canada
BH Cosmetics,http://bhcosmetics.com/,Retail,United States
BIC,http://bicworld.com/,CPG,United States
Big 5 Sporting Goods Stores,http://big5sportinggoods.com/,Retail,United States
Big Group - United Kingdom,http://biggroup.co.uk/,Other,United Kingdom
Big Lots,http://biglots.com/,Retail,United States
Bigstock,http://bigstockphoto.com/,Other,United States
BigWords.com,http://bigwords.com/,Other,United States
Bijou du mois - France,http://bijoudumois.com/,Retail,France
Bills.com,http://bills.com/,Financial Services,
Billy Boy - Germany,http://billy-boy.com/,Retail,Germany
Bingocams - United Kingdom,http://bingocams.co.uk/,Other,United Kingdom
Biotherm - France,http://biotherm.fr/,Retail,France
BIOVEA,http://biovea.com/,CPG,United States
Bioware,http://bioware.com/,Other,United States
bizo,http://bizo.com/,Other,United States
BJC HealthCare,http://bjc.org/,Other,United States
Burger King Corporation,http://bk.com/,CPG,United States
BKV - Atlanta,http://bkv.com/,Other,United States
BKV - Kansas City,http://bkv.com/,Other,United States
BKW Energie AG,http://bkw.ch/,Other,Switzerland
Blablacar.it - Italy,http://blablacar.it/,Auto,France
Black and Decker,http://blackanddecker.com/,Retail,United States
Blancheporte - France,http://blancheporte.fr/,Retail,France
Blast Radius - NYC,http://blastradius.com/,Other,United States
Blessing Health System,http://blessinghealthsystem.org/,Other,United States
Blinds.com,http://blinds.com/,Retail,United States
Bloomingdale's,http://bloomingdales.com/,Retail,United States
Blu Cigs,http://blucigs.com/,CPG,United States
Bluechip Marketing World Wide,http://bluechipmarketingworldwide.com/,Other,United States
BlueFly Inc.,http://bluefly.com/,Retail,United States
Blue Cross Blue Shield of Kansas City,http://bluekc.com/,Other,United States
Bluekettle,http://bluekettle.ca/,CPG,United States
Blue Moon Works,http://bluemoonworks.com/,Other,United States
Blue State Digital,http://bluestatedigital.com/,Other,United States
Beyond Interaction,http://bnn.co.jp/books/3746/,Retail,
The Bank of New York Mellon Corporation,http://bnymellon.com/,Financial Services,United States
Boathouse Group Inc,http://boathouseinc.com/,Other,United States
Body Worlds,http://bodyworlds.com/,Other,
BOGNER Homeshopping GmbH & Co. KG - Germany,http://bogner.com/,Retail,Germany
Boiron,http://boiron.com/,Other,
Bonaparte - Germany,http://bonaparte.cc/,Other,Germany
Bongrain - Germany,http://bongrain.de/,CPG,Germany
Booking.com,http://booking.com/,Travel,United States
Booking.com Europe - Italy,http://booking.com/,Travel,Netherlands
Boots The Chemists Ltd. - United Kingdom,http://boots.com/,CPG,United Kingdom
Borjomi,http://borjomi.com/,CPG,Poland
Bose Corporation,http://bose.com/,Retail,United States
boston.com,http://boston.com/,Other,
Boston.com,http://boston.com/,Other,United States
Boston Medical Group - Spain,http://bostonmedicalgroup.es/,Other,Spain
Bozzuto,http://bozzuto.com/,Other,United States
BP Corporate,http://bp.com/,Other,United States
Alltron AG Brack Electronics - Germany,http://brack.ch/,Retail,Germany
BrainagencyMedia GmbH - Germany,http://brainagency.de/,Other,Germany
Brand.net,http://brand.net/,Other,United States
Brand Buzz,http://brandbuzzindex.com/,Other,United States
Brand Content,http://brandcontent.com/,Other,United States
Brand Science - United Kingdom,http://branding-science.com/,Other,United Kingdom
brand - Italy,http://branditalyqatar.com/,Other,Italy
brands4friends - Germany,http://brands4friends.de/,Retail,Germany
BrandsMart,http://brandsmartusa.com/,Retail,United States
Brasil Brokers,http://brasilbrokers.com.br/,Financial Services,
Brax - Germany,http://braxgermany.com/,Retail,Germany
Breitling Watches - United Kingdom,http://breitling.com/,Retail,United Kingdom
Brides Magazine,http://bridesmagazine.co.uk/,Other,United States
Bridgestone Corporation,http://bridgestone.com/,Retail,Japan
Bright House Networks,http://brighthouse.com/,Other,United States
Brighton Agency,http://brightonagency.com/,Other,United States
British Airways - Germany,http://britishairways.com/,Travel,Germany
British Airways - Italy,http://britishairways.it/,Travel,Italy
Brokaw,http://brokaw.com/,Other,United States
Brookdale Senior Living,http://brookdaleliving.com/,Other,United States
Brunner,http://brunnerworks.com/,Other,United States
Brushfire,http://brushfirebbq.com/,CPG,United States
BSW Verbraucher Service GmbH DE - Germany,http://bsw.de/,Other,Germany
Bubba Gump Shrimp Company,http://bubbagump.com/,CPG,United States
Budgetair - France,http://budgetair.fr/,Travel,France
Roundarch Isobar - Detroit,http://builtinchicago.org/company/roundarch/,Retail,United States
Bullhorn,http://bullhorn.com/,Other,United States
The Buntin Group,http://buntingroup.com/,Other,United States
Buongiorno Spa-France,http://buongiorno.com/,Retail,France
Buongiorno,http://buongiorno.com/,Retail,United States
Burn Race - Romania,http://burnrace.ro/,CPG,Romania
Burton Snowboards,http://burton.com/,Retail,United States
Bush's Baked Beans,http://bushbeans.com/,CPG,United States
Business.com,http://business.com/,Financial Services,United States
Businessinsider,http://businessinsider.com/,Other,United States
Buske Consulting GmbH - Germany,http://buske-consulting.de/,Other,Germany
